#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
1553m1.fasta	contig00098	4039	4147	+	gb|CP014489.1|:130176-132039	1743-1851/1864	..............=	0/0	5.85	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00103	1	110	-	gb|CP014489.1|:130176-132039	1743-1852/1864	..............=	0/0	5.90	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00104	3137	3247	+	gb|CP014489.1|:130176-132039	1743-1853/1864	..............=	0/0	5.95	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00120	1	110	-	gb|CP014489.1|:130176-132039	1742-1851/1864	..............=	0/0	5.90	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00124	1	548	+	gb|CP014489.1|:130176-132039	809-1354/1864	......==/===...	2/6	29.18	87.82	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00129	1	111	-	gb|CP014489.1|:130176-132039	1742-1852/1864	..............=	0/0	5.95	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00136	1672	1780	+	gb|CP014489.1|:130176-132039	1743-1851/1864	..............=	0/0	5.85	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00147	1	110	-	gb|CP014489.1|:130176-132039	1743-1852/1864	..............=	0/0	5.90	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00154	1142	1258	+	gb|CP014489.1|:130176-132039	1735-1851/1864	.............==	0/0	6.28	98.29	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00164	1	919	-	gb|CP014489.1|:130176-132039	1-919/1864	========.......	0/0	49.30	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00178	1	110	+	gb|CP014489.1|:130176-132039	1044-1153/1864	........==.....	0/0	5.90	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00206	1	109	-	gb|CP014489.1|:130176-132039	1743-1851/1864	..............=	0/0	5.85	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00222	1	110	-	gb|CP014489.1|:130176-132039	1742-1851/1864	..............=	0/0	5.90	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00256	1	108	-	gb|CP014489.1|:130176-132039	1743-1850/1864	..............=	0/0	5.79	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00258	1	228	+	gb|CP014489.1|:130176-132039	809-1036/1864	......===......	0/0	12.23	99.56	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00262	1	111	+	gb|CP014489.1|:130176-132039	821-931/1864	......==.......	0/0	5.95	99.10	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00279	1	108	-	gb|CP014489.1|:130176-132039	1743-1850/1864	..............=	0/0	5.79	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00283	1	108	-	gb|CP014489.1|:130176-132039	1743-1850/1864	..............=	0/0	5.79	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1553m1.fasta	contig00284	1	108	-	gb|CP014489.1|:130176-132039	1742-1849/1864	..............=	0/0	5.79	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
1560m1.fasta	contig00043	33811	33939	+	gb|CP014489.1|:130176-132039	1736-1864/1864	.............==	0/0	6.92	98.45	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00055	22	143	-	gb|CP014489.1|:130176-132039	1743-1864/1864	..............=	0/0	6.55	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00063	1	115	-	gb|CP014489.1|:130176-132039	1739-1853/1864	.............==	0/0	6.17	99.13	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00087	4571	4682	+	gb|CP014489.1|:130176-132039	1742-1853/1864	..............=	0/0	6.01	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00095	1	109	-	gb|CP014489.1|:130176-132039	1743-1851/1864	..............=	0/0	5.85	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00096	3147	3257	+	gb|CP014489.1|:130176-132039	1743-1853/1864	..............=	0/0	5.95	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00101	2818	2927	+	gb|CP014489.1|:130176-132039	1743-1852/1864	..............=	0/0	5.90	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00109	2116	2223	+	gb|CP014489.1|:130176-132039	1742-1849/1864	..............=	0/0	5.79	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00110	1	548	+	gb|CP014489.1|:130176-132039	809-1354/1864	......==/===...	2/6	29.18	87.82	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00113	1	110	-	gb|CP014489.1|:130176-132039	1743-1852/1864	..............=	0/0	5.90	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00121	1665	1754	+	gb|CP014489.1|:130176-132039	1743-1832/1864	..............=	0/0	4.83	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00121	1755	1863	+	gb|CP014489.1|:130176-132039	1743-1851/1864	..............=	0/0	5.85	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00123	1	111	-	gb|CP014489.1|:130176-132039	1742-1852/1864	..............=	0/0	5.95	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00132	1	110	+	gb|CP014489.1|:130176-132039	1044-1153/1864	........==.....	0/0	5.90	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00136	1212	1321	+	gb|CP014489.1|:130176-132039	1743-1852/1864	..............=	0/0	5.90	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00141	1	117	-	gb|CP014489.1|:130176-132039	1735-1851/1864	.............==	0/0	6.28	98.29	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00149	204	1122	+	gb|CP014489.1|:130176-132039	1-919/1864	========.......	0/0	49.30	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00181	1	109	-	gb|CP014489.1|:130176-132039	1743-1851/1864	..............=	0/0	5.85	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00196	328	437	+	gb|CP014489.1|:130176-132039	1742-1851/1864	..............=	0/0	5.90	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00206	1	111	+	gb|CP014489.1|:130176-132039	821-931/1864	......==.......	0/0	5.95	99.10	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00207	22	144	-	gb|CP014489.1|:130176-132039	1742-1864/1864	..............=	0/0	6.60	99.19	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00213	1	111	+	gb|CP014489.1|:130176-132039	949-1059/1864	.......==......	0/0	5.95	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00228	126	233	+	gb|CP014489.1|:130176-132039	1743-1850/1864	..............=	0/0	5.79	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00244	1	111	-	gb|CP014489.1|:130176-132039	1742-1852/1864	..............=	0/0	5.95	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00245	1	110	-	gb|CP014489.1|:130176-132039	1742-1851/1864	..............=	0/0	5.90	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00251	1	108	-	gb|CP014489.1|:130176-132039	1743-1850/1864	..............=	0/0	5.79	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1560m1.fasta	contig00256	1	216	+	gb|CP014489.1|:130176-132039	821-1036/1864	......===......	0/0	11.59	99.54	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
1568m1.fasta	contig00041	33811	33939	+	gb|CP014489.1|:130176-132039	1736-1864/1864	.............==	0/0	6.92	98.45	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1568m1.fasta	contig00054	19363	19484	+	gb|CP014489.1|:130176-132039	1743-1864/1864	..............=	0/0	6.55	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1568m1.fasta	contig00062	1	115	-	gb|CP014489.1|:130176-132039	1739-1853/1864	.............==	0/0	6.17	99.13	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1568m1.fasta	contig00073	6092	6201	+	gb|CP014489.1|:130176-132039	1743-1852/1864	..............=	0/0	5.90	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1568m1.fasta	contig00087	4571	4680	+	gb|CP014489.1|:130176-132039	1742-1851/1864	..............=	0/0	5.90	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1568m1.fasta	contig00089	1	109	-	gb|CP014489.1|:130176-132039	1743-1851/1864	..............=	0/0	5.85	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1568m1.fasta	contig00089	4495	4605	+	gb|CP014489.1|:130176-132039	1742-1852/1864	..............=	0/0	5.95	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1568m1.fasta	contig00093	1	109	-	gb|CP014489.1|:130176-132039	1743-1851/1864	..............=	0/0	5.85	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1568m1.fasta	contig00093	3949	4038	+	gb|CP014489.1|:130176-132039	1743-1832/1864	..............=	0/0	4.83	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1568m1.fasta	contig00093	4039	4147	+	gb|CP014489.1|:130176-132039	1743-1851/1864	..............=	0/0	5.85	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1568m1.fasta	contig00096	3147	3257	+	gb|CP014489.1|:130176-132039	1743-1853/1864	..............=	0/0	5.95	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
1568m1.fasta	contig00109	2116	2223	+	gb|CP014489.1|:130176-132039	1742-1849/1864	..............=	0/0	5.79	100.00	848		gb|CP014489.1|:130176-132039 Escherichia coli strain G749 plasmid pG749_1 complete sequence	
